SrcName,Time,Message
002F,3980.76510145,1
0026,3991.58778469,1
0003,3993.39268989,1
0006,3995.30158073,1
002C,3995.50348792,1
0005,3995.60379222,1
0013,3995.80432657,1
0030,3995.80447512,1
0026,4006.53015990,1
0003,4008.53408429,1
0006,4010.23669304,1
002C,4010.53720737,1
0014,4010.73766701,1
0019,4010.83804439,1
0026,4021.55848158,1
0003,4023.46225623,1
0006,4025.26614191,1
002C,4025.56710419,1
0011,4025.76764467,1
002B,4025.76772663,1
0026,4036.58914216,1
0003,4038.49291797,1
0006,4040.29641068,1
002C,4040.59726237,1
0004,4040.79782361,1
0007,4040.79791285,1
0026,4051.61845529,1
0003,4053.42201015,1
0006,4055.32593544,1
002C,4055.62682676,1
0021,4055.82739277,1
0007,4055.82748253,1
0026,4066.64849980,1
0003,4068.55230772,1
0006,4070.25593842,1
002C,4070.55657895,1
0005,4070.65699171,1
000C,4070.85756362,1
0007,4070.85765743,1
0026,4081.57852624,1
0003,4083.48243207,1
0006,4085.28622243,1
002C,4085.58707803,1
0005,4085.58717447,1
0032,4085.78769965,1
0030,4085.88814792,1
0026,4096.60928495,1
0003,4098.51321467,1
0006,4100.31683432,1
002C,4100.61769533,1
0005,4100.61779866,1
0013,4100.81832178,1
002F,4100.81846273,1
0026,4111.63953177,1
0003,4113.54341373,1
0006,4115.24707425,1
002C,4115.64810370,1
0011,4115.84922455,1
002B,4115.84930571,1
0026,4126.67028733,1
0003,4128.47497360,1
0006,4130.27880722,1
002C,4130.57961658,1
0005,4130.57971143,1
000A,4130.88043702,1
0007,4130.88052738,1
0026,4141.60113419,1
0003,4143.50490258,1
0006,4145.30851923,1
002C,4145.60930659,1
0005,4145.60964116,1
0027,4145.91039367,1
0031,4145.91049066,1
0026,4156.63115130,1
0003,4158.53507820,1
0006,4160.23859909,1
002C,4160.63966719,1
0005,4160.63976174,1
0004,4160.84029672,1
0031,4160.94075443,1
0026,4171.66135729,1
0003,4173.46477561,1
0006,4175.26839764,1
002C,4175.56921205,1
0005,4175.66962379,1
0017,4175.87019722,1
002F,4175.87028238,1
0026,4186.59093581,1
0003,4188.49469224,1
0006,4190.29847276,1
002C,4190.59927047,1
0005,4190.59936689,1
002F,4190.90013934,1
0026,4201.62086142,1
0003,4203.42455107,1
0006,4205.22826650,1
0005,4205.62944483,1
002D,4205.93021363,1
0019,4205.93030572,1
0026,4216.55082201,1
0003,4218.45454241,1
0006,4220.25811190,1
0005,4220.65920069,1
002C,4220.65929386,1
0032,4220.96004803,1
0019,4220.96014123,1
0026,4231.58152940,1
0003,4233.48537153,1
0006,4235.28904489,1
0005,4235.58987898,1
002C,4235.69025975,1
0001,4235.89081293,1
002B,4235.99118649,1
0026,4246.51117269,1
0003,4248.41488592,1
0006,4250.21849767,1
002C,4250.61963187,1
0013,4250.92037550,1
0019,4250.92046663,1
0026,4261.54125647,1
0003,4263.54526537,1
0006,4265.24883866,1
002C,4265.64986827,1
0005,4265.64996188,1
0011,4265.95070682,1
0007,4265.95080308,1
0026,4276.57066149,1
0003,4278.47462015,1
0006,4280.27841708,1
0005,4280.67942567,1
0007,4280.98016340,1
0026,4291.60134849,1
0003,4293.40489772,1
0006,4295.20859632,1
002C,4295.71002871,1
0021,4296.01082953,1
0007,4296.01092572,1
0026,4306.53161531,1
0003,4308.43531069,1
0006,4310.23966953,1
002C,4310.64064898,1
0005,4310.64079524,1
001A,4310.94146901,1
002F,4311.04182522,1
0026,4321.56200035,1
0003,4323.46582263,1
0006,4325.26956465,1
002C,4325.67069235,1
0005,4325.67081323,1
000D,4325.97170155,1
002B,4326.07210254,1
0026,4336.59258978,1
0003,4338.39621475,1
0006,4340.19974346,1
002C,4340.70094124,1
0005,4340.70106393,1
0032,4341.00179580,1
002B,4341.00188806,1
0026,4351.52233801,1
0003,4353.42623250,1
0006,4355.22980057,1
002C,4355.63078247,1
0005,4355.73126097,1
001F,4356.03203616,1
0019,4356.03212950,1
0026,4366.55231102,1
0003,4368.45617296,1
0006,4370.25983778,1
002C,4370.66077935,1
0005,4370.66086694,1
002D,4371.06174399,1
0019,4371.06183653,1
0026,4381.58236733,1
0003,4383.48623832,1
0006,4385.18971075,1
0005,4385.69094319,1
0020,4385.99171464,1
0019,4386.09212024,1
0026,4396.51200450,1
0003,4398.41571505,1
0006,4400.21941137,1
0005,4400.72052977,1
002C,4400.72062497,1
0013,4401.02133990,1
0031,4401.12175187,1
0026,4411.54220193,1
0003,4413.34577179,1
0006,4415.24969312,1
0005,4415.65074541,1
002C,4415.65083645,1
0011,4416.05172824,1
0007,4416.05181878,1
0026,4426.47179166,1
0003,4428.47598635,1
0006,4430.17938127,1
002C,4430.68057469,1
002A,4431.08149422,1
0007,4431.08157340,1
0026,4441.50173082,1
0003,4443.40551167,1
0006,4445.20925362,1
002C,4445.71047060,1
0005,4445.71056655,1
000A,4446.11145638,1
002F,4446.11154769,1
0026,4456.53209394,1
0003,4458.33578085,1
0006,4460.23979274,1
002C,4460.64091105,1
0005,4460.74132076,1
0004,4461.14229053,1
002F,4461.14237106,1
0026,4471.46220177,1
0003,4473.46621643,1
0006,4475.16980153,1
0005,4475.67113450,1
0021,4476.07209110,1
002F,4476.17249185,1
0026,4486.49258930,1
0003,4488.39642416,1
0006,4490.20016700,1
0005,4490.70144530,1
002C,4490.70154104,1
0018,4491.10244667,1
0030,4491.10254191,1
0026,4501.52149840,1
0003,4503.32396110,1
0006,4505.22756707,1
0005,4505.72882668,1
002C,4505.72892814,1
0010,4506.12982793,1
002B,4506.12992236,1
0026,4516.44989366,1
0003,4518.35374732,1
0006,4520.15728503,1
0005,4520.65854503,1
002C,4520.65863929,1
000D,4521.15973480,1
0031,4521.15982650,1
0026,4531.47991341,1
0003,4533.38369196,1
0006,4535.18726678,1
002C,4535.68846683,1
0032,4536.18969798,1
002B,4536.18979336,1
0026,4546.50958689,1
0003,4548.31311108,1
0006,4550.21712752,1
002C,4550.71843711,1
0005,4550.71853154,1
0019,4551.21966493,1
0026,4561.43927404,1
0003,4563.34300032,1
0006,4565.14674234,1
0005,4565.74817981,1
0020,4566.14906827,1
0007,4566.24949258,1
0026,4576.46924140,1
0003,4578.37437427,1
0006,4580.17846246,1
0005,4580.67971811,1
002C,4580.67981122,1
0011,4581.18091615,1
0007,4581.18100823,1
0026,4591.50087499,1
0003,4593.30445437,1
0006,4595.10828737,1
0005,4595.70977873,1
002C,4595.70987238,1
0013,4596.21098700,1
0007,4596.21108153,1
0026,4606.43157128,1
0003,4608.33527244,1
0006,4610.13900052,1
0005,4610.74032689,1
002C,4610.74041855,1
0024,4611.24155235,1
002F,4611.24164341,1
0026,4621.46117305,1
0003,4623.26483008,1
0006,4625.16877948,1
002C,4625.66995180,1
002A,4626.17114469,1
0024,4626.27152849,1
0007,4626.27164103,1
0026,4636.39125311,1
0003,4638.29500586,1
0006,4640.09862809,1
002C,4640.70010570,1
0005,4640.70019703,1
000A,4641.20129694,1
0027,4641.20139085,1
0026,4651.42083851,1
0003,4653.32454101,1
0006,4655.12818039,1
002C,4655.72964346,1
0004,4656.23079474,1
002A,4656.23088801,1
0026,4666.45051299,1
0003,4668.25414954,1
0006,4670.05793732,1
002C,4670.75952400,1
0005,4670.75963147,1
0021,4671.26078243,1
0025,4671.26091564,1
0026,4681.38157244,1
0003,4683.28543383,1
0006,4685.08913491,1
0005,4685.79086100,1
000B,4686.29200543,1
0022,4686.29210232,1
0026,4696.41176275,1
0003,4698.31564726,1
0006,4700.11942588,1
002C,4700.72091458,1
0005,4700.72100752,1
0002,4701.22207493,1
0030,4701.32241757,1
0026,4711.34164373,1
0003,4713.24530379,1
0006,4715.04899561,1
002C,4715.75060009,1
0005,4715.75069550,1
000D,4716.25177189,1
002F,4716.35213279,1
0030,4716.35266552,1
0026,4726.37188504,1
0003,4728.17556286,1
0006,4730.07952382,1
002C,4730.68101059,1
0005,4730.78132589,1
001F,4731.28245923,1
0027,4731.28254749,1
0024,4731.38288146,1
0026,4741.30188378,1
0003,4743.30584321,1
0006,4745.00927302,1
002C,4745.71093090,1
0005,4745.81126942,1
0032,4746.31241593,1
002A,4746.31250724,1
0027,4746.31254957,1
0026,4756.33177362,1
0003,4758.23550784,1
0006,4760.03926624,1
002C,4760.74084850,1
0005,4760.84123134,1
000E,4761.34238677,1
0022,4761.34248088,1
002A,4761.34252371,1
0026,4771.36219647,1
0003,4773.16594597,1
0006,4775.06966652,1
002C,4775.77133665,1
0005,4775.77144560,1
002D,4776.37275956,1
000E,4776.37285829,1
0022,4776.37290009,1
0026,4786.29312634,1
0003,4788.29723555,1
0006,4790.00078373,1
002C,4790.70243053,1
0005,4790.80273776,1
0020,4791.30385163,1
0029,4791.40420381,1
0002,4791.40431684,1
0026,4801.32318315,1
0003,4803.22678880,1
0006,4805.03054939,1
002C,4805.73225334,1
0005,4805.83256052,1
0011,4806.33358735,1
0019,4806.33367831,1
0026,4816.35286983,1
0003,4818.15641323,1
0006,4819.96028999,1
002C,4820.76205185,1
0005,4820.86238519,1
0013,4821.36350555,1
0014,4821.36360573,1
0019,4821.36364740,1
0026,4831.28334972,1
0003,4833.18720799,1
0006,4834.99102673,1
002C,4835.79282169,1
0005,4835.89321012,1
001E,4836.39431011,1
0013,4836.39440539,1
002B,4836.39444787,1
0026,4846.31335467,1
0003,4848.21714819,1
0006,4849.92076259,1
002C,4850.72256986,1
0005,4850.82287781,1
000A,4851.42423129,1
000E,4851.42432692,1
0026,4861.34448373,1
0003,4863.14810916,1
0006,4864.95184970,1
002C,4865.75359853,1
0005,4865.85390679,1
0021,4866.35505670,1
000A,4866.45545169,1
0026,4876.27447991,1
0003,4878.17828284,1
0006,4879.88185931,1
002C,4880.78385933,1
0005,4880.88416515,1
000B,4881.38531081,1
0026,4891.30403187,1
0003,4893.20777441,1
0006,4894.91120618,1
002C,4895.81319705,1
0005,4895.91353827,1
0018,4896.41461270,1
0013,4896.41470820,1
0026,4906.33349265,1
0003,4908.13700268,1
0006,4909.94082092,1
002C,4910.74251325,1
0005,4910.94313326,1
000D,4911.44428834,1
002F,4911.44439090,1
0026,4921.26259855,1
0003,4923.06622087,1
0006,4924.86984925,1
002C,4925.77192473,1
0005,4925.97258402,1
0001,4926.47379764,1
000D,4926.47392325,1
002F,4926.47396704,1
0026,4936.19257144,1
0003,4938.09640366,1
0006,4939.90016403,1
002C,4940.80220522,1
0005,4940.90251723,1
0011,4941.50392061,1
000D,4941.50404159,1
0026,4951.22386340,1
0003,4953.12786862,1
0006,4954.83143874,1
002C,4955.83368942,1
0005,4955.93399391,1
001D,4956.43514487,1
000A,4956.53547155,1
000D,4956.53559362,1
0026,4966.25423324,1
0003,4968.05797697,1
0006,4969.86170153,1
002C,4970.76354559,1
0005,4970.96413379,1
001E,4971.46541442,1
001D,4971.46550775,1
0026,4981.18405269,1
0003,4982.98761477,1
0006,4984.79127603,1
002C,4985.79348691,1
0005,4985.99408937,1
0018,4986.49527449,1
0021,4986.49539560,1
0026,4996.11333001,1
0003,4998.01720505,1
0006,4999.82084862,1
002C,5000.82294117,1
0005,5001.02356135,1
0001,5001.52475773,1
0018,5001.52487308,1
001D,5001.52491611,1
0026,5011.14343780,1
0003,5013.04729080,1
0006,5014.75077683,1
002C,5015.75290653,1
0005,5016.05371494,1
0007,5016.55492418,1
0021,5016.55506746,1
0026,5026.07308693,1
0003,5027.97697537,1
0006,5029.78088064,1
002C,5030.78294587,1
0005,5030.98352472,1
0024,5031.48467600,1
0018,5031.58520769,1
0026,5041.10319033,1
0003,5043.00685794,1
0006,5044.71033374,1
002C,5045.81259918,1
0005,5046.01322314,1
000C,5046.51434174,1
002A,5046.61476360,1
0026,5056.03312719,1
0003,5057.93693053,1
0006,5059.64038974,1
002C,5060.84290854,1
0005,5061.04347093,1
0002,5061.54464525,1
000C,5061.54485743,1
0026,5071.06304731,1
0003,5072.86664385,1
0006,5074.67028412,1
002C,5075.77261079,1
0005,5076.07335722,1
0019,5076.57460655,1
0002,5076.57471953,1
002F,5076.57476211,1
0026,5085.99296329,1
0003,5087.79664295,1
0006,5089.60039397,1
002C,5090.80293374,1
0005,5091.10368819,1
001F,5091.60496225,1
001D,5091.60506982,1
0026,5100.92324735,1
0003,5102.92723854,1
0006,5104.63091244,1
002C,5105.83355430,1
0005,5106.13438273,1
0032,5106.63566681,1
0004,5106.63580130,1
0026,5115.95403502,1
0003,5117.85779583,1
0006,5119.56135967,1
002C,5120.76371896,1
0005,5121.16476572,1
0007,5121.56570129,1
002A,5121.66605489,1
001A,5121.66616418,1
0026,5130.98659587,1
0003,5132.79026324,1
0006,5134.59404534,1
002C,5135.79644744,1
0005,5136.09722802,1
0014,5136.59841599,1
0018,5136.59851795,1
0004,5136.69885494,1
0026,5146.01741724,1
0003,5147.82110035,1
0006,5149.52455724,1
002C,5150.82727630,1
0005,5151.12804202,1
0013,5151.62931116,1
0032,5151.62941904,1
0026,5160.94738304,1
0003,5162.85120853,1
0006,5164.45447974,1
002C,5165.75720409,1
0005,5166.15819402,1
0011,5166.65948331,1
0021,5166.65958411,1
0026,5175.97786099,1
0003,5177.78147192,1
0006,5179.48498603,1
002C,5180.78769895,1
0005,5181.18868782,1
001E,5181.68998447,1
000C,5181.69008639,1
0026,5190.90813396,1
0003,5192.71183567,1
0006,5194.41525625,1
002C,5195.81817848,1
0005,5196.21924101,1
0024,5196.62034437,1
001D,5196.72077712,1
0026,5205.93861477,1
0003,5207.74222302,1
0006,5209.44574273,1
002C,5210.74843699,1
0005,5211.24969877,1
002F,5211.65075706,1
0026,5220.86824685,1
0003,5222.67199320,1
0006,5224.37534213,1
002C,5225.77843237,1
0005,5226.27961540,1
001C,5226.68076924,1
0021,5226.68085082,1
0026,5235.79862095,1
0003,5237.60226679,1
0006,5239.30577940,1
002C,5240.80917025,1
0005,5241.31032334,1
000B,5241.71134697,1
0021,5241.71144082,1
0026,5250.72962300,1
0003,5252.63356597,1
0006,5254.33695438,1
002C,5255.73987202,1
0005,5256.24096154,1
0019,5256.74219308,1
0021,5256.74228810,1
0026,5265.75969621,1
0003,5267.56322739,1
0006,5269.26658722,1
002C,5270.76971146,1
0005,5271.27087268,1
000D,5271.67223586,1
0026,5280.69043324,1
0003,5282.49405699,1
0006,5284.19751917,1
002C,5285.80095353,1
0005,5286.30213244,1
0007,5286.70324134,1
001B,5286.70335867,1
0026,5295.62212517,1
0003,5297.42573967,1
0006,5299.22942140,1
002C,5300.73263288,1
0005,5301.33406769,1
0013,5301.73515770,1
000E,5301.73525142,1
0026,5310.65265956,1
0003,5312.45625755,1
0006,5314.15968016,1
002C,5315.76298494,1
0005,5316.26409063,1
0001,5316.76534871,1
0032,5316.76544143,1
0026,5325.58252969,1
0003,5327.38620444,1
0006,5329.08969944,1
002C,5330.69309181,1
0005,5331.29443155,1
001E,5331.79566273,1
001A,5331.79575448,1
0026,5340.51314833,1
0003,5342.31677103,1
0006,5344.12045472,1
002C,5345.72394687,1
0005,5346.32538240,1
001C,5346.72646739,1
0018,5346.82687412,1
0026,5355.44388753,1
0003,5357.34770973,1
0006,5359.05114730,1
002C,5360.75470056,1
0005,5361.25584932,1
000B,5361.75705882,1
001D,5361.85745764,1
0026,5370.47423250,1
0003,5372.27786934,1
0006,5373.98130032,1
002C,5375.68483367,1
0005,5376.28615660,1
0010,5376.78730285,1
002F,5376.78740257,1
001D,5376.88768693,1
0026,5385.40399313,1
0003,5387.20771175,1
0006,5389.11174802,1
002C,5390.71524269,1
0005,5391.31663217,1
0019,5391.81794989,1
0010,5391.81804461,1
002F,5391.81808707,1
0026,5400.33437317,1
0003,5402.33844202,1
0006,5404.04201613,1
002C,5405.74593640,1
0005,5406.34733161,1
0025,5406.84859980,1
0019,5406.84869295,1
0026,5415.36490460,1
0003,5417.26868187,1
0006,5418.97219524,1
002C,5420.67572601,1
0005,5421.27699425,1
001F,5421.87839497,1
0021,5421.87848695,1
0026,5430.39538127,1
0003,5432.19914727,1
0006,5434.00287100,1
002C,5435.70637448,1
0005,5436.30780777,1
000D,5436.80914114,1
0015,5436.90949726,1
0021,5436.90959270,1
0026,5445.32631330,1
0003,5447.23025548,1
0006,5449.03397800,1
002C,5450.63717512,1
0005,5451.23852015,1
0007,5451.83985990,1
000C,5451.83995253,1
0015,5451.94027754,1
0026,5460.35646738,1
0003,5462.26024373,1
0006,5463.96369399,1
002C,5465.66697499,1
0005,5466.26828472,1
0001,5466.86976568,1
0017,5466.86985551,1
001B,5466.86989951,1
0026,5475.38626043,1
0003,5477.18970977,1
0006,5478.89315107,1
002C,5480.69661174,1
0005,5481.29791699,1
0011,5481.89934014,1
001A,5481.89943051,1
000C,5481.89947212,1
0026,5490.31597692,1
0003,5492.11972479,1
0006,5494.02373584,1
002C,5495.62718162,1
0005,5496.32884600,1
0013,5496.93057223,1
0004,5496.93066037,1
001A,5496.93070337,1
0026,5505.34764539,1
0003,5507.25169309,1
0006,5508.95525221,1
002C,5510.65889962,1
0005,5511.26022035,1
0024,5511.86173842,1
0011,5511.96206881,1
0004,5511.96217168,1
0026,5520.27836646,1
0003,5522.18229403,1
0006,5523.88575482,1
002C,5525.58934998,1
0005,5526.29084135,1
001C,5526.89234503,1
0014,5526.89243890,1
0019,5526.99281778,1
0026,5535.30884224,1
0003,5537.11254258,1
0006,5539.01651178,1
002C,5540.61986426,1
0005,5541.32132714,1
000B,5541.92282552,1
0018,5541.92294233,1
0004,5541.92298515,1
0026,5550.23929035,1
0003,5552.14320697,1
0006,5553.94690903,1
002C,5555.55010471,1
0005,5556.25156251,1
000A,5556.95315277,1
001C,5556.95325412,1
002A,5556.95329606,1
0026,5565.26930454,1
0003,5567.17327850,1
0006,5568.87684446,1
002C,5570.58026514,1
0005,5571.28180176,1
000D,5571.98337430,1
002F,5571.98346865,1
002A,5571.98351166,1
0026,5580.29919105,1
0003,5582.10293630,1
0006,5583.80641270,1
002C,5585.61006360,1
0005,5586.31155577,1
002A,5587.01317794,1
0026,5595.22897041,1
0003,5597.13268535,1
0006,5598.93654099,1
002C,5600.53987703,1
0005,5601.34153747,1
0013,5601.94290048,1
000D,5602.04328378,1
001C,5602.04338226,1
0026,5610.25928559,1
0003,5612.16314399,1
0006,5613.86656575,1
002C,5615.56999771,1
0005,5616.27154880,1
0024,5616.97328847,1
0011,5616.97338811,1
0002,5617.07372283,1
0026,5625.28981222,1
0003,5627.09352419,1
0006,5628.79710244,1
002C,5630.50053100,1
0005,5631.30228617,1
000B,5632.00398397,1
001E,5632.00408090,1
0026,5640.22057373,1
0003,5642.12449952,1
0006,5643.82800350,1
002C,5645.53175738,1
0005,5646.33350404,1
002B,5647.03510088,1
000C,5647.03519467,1
0024,5647.03523880,1
0026,5655.25081642,1
0003,5657.05441960,1
0006,5658.85802429,1
002C,5660.46116480,1
0005,5661.26283070,1
000A,5662.06466765,1
0013,5662.06480573,1
0024,5662.06484895,1
0026,5670.28046987,1
0003,5672.08433539,1
0006,5673.78775629,1
002C,5675.49116403,1
0005,5676.29291639,1
000E,5676.99450819,1
0016,5677.09482983,1
0026,5685.21003432,1
0003,5687.01348312,1
0006,5688.81726427,1
002C,5690.42039156,1
0005,5691.22211446,1
0032,5692.02391438,1
000A,5692.02400682,1
002B,5692.12432364,1
0026,5700.13982680,1
0003,5701.94352560,1
0006,5703.74697856,1
002C,5705.45060346,1
0005,5706.25227301,1
001D,5707.05473821,1
000E,5707.05483254,1
000B,5707.05490314,1
0026,5715.17019223,1
0003,5716.97412644,1
0006,5718.67770834,1
002C,5720.38103747,1
0005,5721.28289220,1
0007,5722.08459636,1
002F,5722.08469147,1
000A,5722.08477371,1
0026,5730.09997098,1
0003,5731.90367791,1
0006,5733.70717832,1
002C,5735.41047403,1
0005,5736.31235682,1
0021,5737.11427796,1
000D,5737.11437032,1
002F,5737.11441305,1
0026,5745.03001683,1
0003,5746.93391731,1
0006,5748.73764335,1
002C,5750.34100889,1
0005,5751.24294387,1
002D,5752.04473857,1
000C,5752.14505291,1
000D,5752.14515182,1
0026,5760.06028586,1
0003,5761.96420707,1
0006,5763.66770937,1
002C,5765.37107438,1
0005,5766.27310070,1
0029,5767.07498017,1
002E,5767.07507398,1
002F,5767.17538290,1
0026,5775.09087994,1
0003,5776.89459112,1
0006,5778.59792240,1
002C,5780.30127499,1
0005,5781.30347023,1
0004,5782.10519894,1
002A,5782.10528698,1
001E,5782.20563015,1
0026,5790.02106264,1
0003,5791.82462487,1
0006,5793.72862016,1
002C,5795.33176920,1
0005,5796.23376450,1
0031,5797.13573130,1
0021,5797.13582230,1
001E,5797.13586326,1
0026,5804.95089758,1
0003,5806.85471878,1
0006,5808.65828966,1
002C,5810.26151232,1
0005,5811.26358305,1
0008,5812.16556413,1
002F,5812.16565551,1
0028,5812.16569735,1
0026,5819.98101572,1
0003,5821.88503942,1
0006,5823.58843177,1
002C,5825.29207227,1
0005,5826.29425970,1
0032,5827.19602656,1
002F,5827.19611107,1
0026,5835.01171262,1
0003,5836.81532003,1
0006,5838.61897352,1
002C,5840.22233695,1
0005,5841.22442831,1
0014,5842.12640024,1
001D,5842.22680965,1
0008,5842.22694706,1
002F,5842.22699295,1
0026,5849.93930529,1
0003,5851.74290758,1
0006,5853.54652710,1
002C,5855.24986238,1
0005,5856.25204382,1
0014,5857.15402032,1
000A,5857.15411670,1
0018,5857.25438214,1
002F,5857.25447506,1
0026,5864.86882863,1
0003,5866.87280753,1
0006,5868.47601431,1
002C,5870.17932829,1
0005,5871.18150154,1
0014,5872.18373118,1
0013,5872.18382240,1
0018,5872.18386542,1
002F,5872.28417286,1
0026,5879.89911392,1
0003,5881.80305958,1
0006,5883.50638675,1
002C,5885.20989847,1
0005,5886.21211738,1
0014,5887.21428085,1
002D,5887.21437150,1
0015,5887.21441398,1
0008,5887.21445035,1
0026,5894.92939634,1
0003,5896.73301638,1
0006,5898.53656933,1
002C,5900.13987071,1
0005,5901.24224398,1
0014,5902.24441559,1
0011,5902.24450912,1
0021,5902.24457775,1
000A,5902.24461533,1
002F,5902.24465040,1
0026,5909.85922541,1
0003,5911.66294568,1
0006,5913.46660994,1
002C,5915.17009957,1
0005,5916.17233739,1
0014,5917.17467942,1
001C,5917.27498774,1
002A,5917.27509344,1
0001,5917.27513613,1
002F,5917.27517290,1
0026,5924.78968107,1
0003,5926.69353842,1
0006,5928.39685923,1
002C,5930.10034418,1
0005,5931.20282155,1
0014,5932.20501624,1
0011,5932.20510383,1
000D,5932.30536071,1
0023,5932.30549652,1
002F,5932.30553906,1
0026,5939.82033939,1
0003,5941.62401712,1
0006,5943.42755574,1
002C,5945.13106716,1
0005,5946.23352040,1
0014,5947.23577845,1
0011,5947.23586761,1
0004,5947.23590965,1
0013,5947.23594776,1
002F,5947.33626177,1
0026,5954.75069452,1
0003,5956.55423510,1
0006,5958.35775674,1
002C,5960.06125764,1
0005,5961.26379757,1
0014,5962.26603449,1
0011,5962.26612381,1
000D,5962.26616593,1
0001,5962.26620221,1
002F,5962.26628064,1
0026,5969.68118477,1
0003,5971.58514340,1
0006,5973.38859074,1
002C,5975.09193398,1
0005,5976.19435699,1
0014,5977.19648508,1
0011,5977.29681029,1
0004,5977.29692225,1
0013,5977.29696462,1
002F,5977.29700101,1
0026,5984.71136045,1
0003,5986.61519233,1
0006,5988.41889710,1
002C,5990.02231431,1
0005,5991.12451594,1
0014,5992.22698210,1
0011,5992.22707895,1
0004,5992.32734059,1
0032,5992.32743509,1
001F,5992.32747816,1
0026,5999.64153726,1
0003,6001.54535454,1
0006,6003.34893304,1
002C,6005.05249202,1
0005,6006.15484287,1
0014,6007.25731195,1
0011,6007.25740480,1
0020,6007.25744931,1
0018,6007.35775441,1
001F,6007.35785049,1
0026,6014.67203440,1
0003,6016.47562088,1
0006,6018.27922724,1
002C,6019.98274787,1
0005,6021.18519458,1
0014,6022.28750681,1
0011,6022.28760047,1
0020,6022.28764218,1
0018,6022.28767912,1
001F,6022.38799720,1
0026,6029.70166928,1
0003,6031.60549219,1
0006,6033.30886035,1
002C,6034.91212814,1
0005,6036.21487475,1
0014,6037.21709394,1
001C,6037.31739865,1
0020,6037.31751915,1
000D,6037.31756189,1
001F,6037.31759882,1
002F,6037.41792234,1
0026,6044.73207018,1
0003,6046.53561028,1
0006,6048.33923838,1
002C,6049.94266272,1
0005,6051.14513367,1
0014,6052.24745923,1
0011,6052.24755311,1
0020,6052.34780136,1
002E,6052.34792134,1
001F,6052.34796373,1
002F,6052.34800145,1
0026,6059.66172489,1
0003,6061.56546577,1
0006,6063.26879464,1
002C,6064.87204784,1
0005,6066.07461899,1
0014,6067.27735450,1
0011,6067.27744811,1
0020,6067.27749177,1
000D,6067.37775439,1
0016,6067.37785173,1
002F,6067.37789589,1
0026,6074.69265285,1
0003,6076.59666209,1
0006,6078.19998907,1
002C,6079.90356974,1
0005,6081.10613391,1
0014,6082.30875329,1
0011,6082.30884673,1
0020,6082.30888918,1
000B,6082.30892605,1
0024,6082.40923355,1
002F,6082.40933487,1
0026,6089.72408725,1
0003,6091.52775604,1
0006,6093.23125024,1
002C,6094.83467691,1
0005,6096.13744480,1
0014,6097.23988385,1
0011,6097.34019219,1
0020,6097.34030591,1
000B,6097.34034936,1
001A,6097.34038689,1
002F,6097.44063592,1
0026,6104.65485849,1
0003,6106.45840336,1
0006,6108.26194487,1
002C,6109.86538710,1
0005,6111.06782731,1
0014,6112.27029134,1
0011,6112.27038099,1
0020,6112.37063505,1
0016,6112.37074605,1
002F,6112.37078790,1
0026,6119.58528333,1
0003,6121.38880754,1
0006,6123.19240968,1
002C,6124.79578489,1
0005,6126.09862659,1
0014,6127.30126134,1
0011,6127.30135237,1
0020,6127.40160640,1
000B,6127.40172190,1
0017,6127.40176366,1
002F,6127.40180066,1
0026,6134.51582138,1
0003,6136.41968178,1
0006,6138.22342192,1
002C,6139.72658551,1
0005,6141.02921053,1
0014,6142.33198808,1
0011,6142.33208286,1
0020,6142.33212554,1
000B,6142.43237711,1
002F,6142.43247172,1
0026,6149.54630528,1
0003,6151.45019335,1
0006,6153.15369056,1
002C,6154.75714437,1
0005,6156.05981287,1
0014,6157.26247608,1
0011,6157.36278114,1
0020,6157.36289688,1
000B,6157.36293995,1
0013,6157.46324759,1
0025,6157.46333564,1
0026,6164.47699592,1
0003,6166.38090797,1
0006,6168.08442689,1
002C,6169.68800193,1
0005,6171.09106488,1
0014,6172.29374530,1
0011,6172.29383948,1
0020,6172.39410441,1
0004,6172.39422208,1
002F,6172.49453522,1
0026,6179.50790810,1
0003,6181.41200371,1
0006,6183.11560726,1
002C,6184.61891922,1
0005,6186.02185697,1
0014,6187.32465048,1
0011,6187.32478100,1
0020,6187.42505223,1
000B,6187.42516871,1
002A,6187.42521113,1
002F,6187.42524861,1
0026,6194.53905523,1
0003,6196.34276105,1
0006,6198.04613140,1
002C,6199.64939272,1
0005,6201.05236397,1
0014,6202.35515025,1
0011,6202.35524843,1
0020,6202.35529123,1
000B,6202.45554203,1
0017,6202.45565810,1
002F,6202.45570108,1
0026,6209.47156120,1
0003,6211.27529072,1
0006,6212.97895644,1
002C,6214.58223863,1
0005,6215.98489501,1
0014,6217.28759038,1
0011,6217.38788924,1
0020,6217.38800196,1
0017,6217.48827825,1
002F,6217.48836238,1
0026,6224.50174553,1
0003,6226.30537620,1
0006,6228.00864394,1
002C,6229.61207037,1
0005,6231.01489897,1
0014,6232.31753964,1
0011,6232.31762873,1
0020,6232.41788613,1
000B,6232.41799907,1
002A,6232.41804205,1
001F,6232.51831511,1
0026,6239.43156525,1
0003,6241.23555886,1
0006,6242.93906536,1
002C,6244.54227944,1
0005,6246.04549968,1
0014,6247.34822236,1
0011,6247.34831344,1
0020,6247.44853046,1
000B,6247.44877789,1
001E,6247.44882976,1
001D,6247.54919195,1
